,rpm,Q_pcm,soc,outdoor_temp,e_price,load,u_pcm_charge,u_pcm_discharge,e,EER
195,0.0,0.0,-22.962962962963022,17.1125,0.06490000000000001,0.0,0.0,0.0,-0.0,-1.1114178208909997
196,327.08971007031323,0.0,-22.962962962963022,17.1,0.067,0.0,0.0,0.0,0.0,1.663028952593903
197,0.0,0.0,-23.14814814814821,17.1,0.079,0.0,0.0,0.0,-0.0,-1.108107475855387
198,0.0,0.0,-23.14814814814821,17.4499999999999,0.08644,0.0,0.0,0.0,-0.0,-1.2003931170251303
199,0.07989409392706508,0.0,-23.333333333333396,18.1124999999999,0.08811000000000001,0.0,0.0,0.0,-0.0,-1.372056085860693
200,0.0,0.0,-23.14814814814821,18.8999999999999,0.08231000000000001,0.31579607696777084,0.0,0.0,-0.2006592933466025,-1.573792430447218
201,2785.3756209106195,-5.0,-23.14814814814821,19.7,0.07681,2.0087901692669767,0.0,1.0,0.22655029622683875,8.86686180827426
202,1290.2784062583598,0.0,-23.518518518518583,20.5,0.0725,3.2322349397877086,0.0,0.0,0.48895860567953364,6.610446983125877
203,779.550146329343,5.0,-23.888888888888957,21.2999999999999,0.06822,2.019221419041017,1.0,0.0,0.5346478556733155,3.776731539487959
204,0.0,0.0,-24.074074074074144,22.0125,0.07,1.5150551717078382,0.0,0.0,-0.651148534222225,-2.3267428122486993
205,0.0,0.0,-24.25925925925933,22.5375,0.0712,0.37698623449793195,0.0,0.0,-0.15404705331246218,-2.447214837230738
206,2247.709331619858,-5.0,-24.25925925925933,22.9499999999999,0.0725,0.7649327570269531,0.0,1.0,0.09179608949970774,8.332955806678328
207,428.4283994809397,0.0,-24.81481481481489,23.1749999999999,0.07399,1.4367071374630869,0.0,0.0,1.5019505959317954,0.9565608491747812
208,158.73679229880932,0.0,-25.370370370370452,23.2875,0.07832,0.0,0.0,0.0,-0.0,-1.2206421864788557
209,768.2015637926778,0.0,-25.740740740740826,23.125,0.08299,0.0,0.0,0.0,0.0,3.287235732964149
210,0.0,0.0,-25.740740740740826,22.75,0.08644,0.0,0.0,0.0,-0.0,-2.495441302518617
211,243.84109018034925,0.0,-25.925925925926013,22.175,0.08793000000000001,0.9426566629699528,0.0,0.0,-3.6259718374771577,-0.2599735202647975
212,304.6689323217687,0.0,-26.296296296296386,21.4874999999999,0.08677,0.5797974908060917,0.0,0.0,1.4877032591574926,0.3897265716379752
213,0.0,0.0,-26.66666666666676,21.05,0.085,0.0,0.0,0.0,-0.0,-2.100980563170098
214,0.0,0.0,-26.851851851851947,20.65,0.07798000000000001,0.0,0.0,0.0,-0.0,-2.005293241675062
215,59.02001612845242,0.0,-26.851851851851947,20.25,0.08,0.0,0.0,0.0,-0.0,-1.3785480642062862
216,742.0167072180478,0.0,-27.407407407407508,19.85,0.0727,0.0,0.0,0.0,0.0,3.8931786348449533
217,0.0,0.0,-27.592592592592695,19.625,0.06833,0.0,1.0,1.0,-0.0,-1.755098743113369
218,0.0,0.0,-27.77777777777788,19.25,0.06772,0.0,0.0,0.0,-0.0,-1.6617685267915845
